env,algo,schedule,eval_mode,episodes__mean,episodes__std,reward_mean__mean,reward_mean__std,reward_std__mean,reward_std__std,identity_mean__mean,identity_mean__std,identity_std__mean,identity_std__std,id_drop_pre_to_shock__mean,id_drop_pre_to_shock__std,integrity_drop_pre_to_shock__mean,integrity_drop_pre_to_shock__std,meaning_drop_pre_to_shock__mean,meaning_drop_pre_to_shock__std,collapse_score_shock_mean__mean,collapse_score_shock_mean__std,collapse_event_shock__mean,collapse_event_shock__std,collapse_event_threshold__mean,collapse_event_threshold__std,collapse_rate_mean__mean,collapse_rate_mean__std,collapse_rate_pre__mean,collapse_rate_pre__std,collapse_rate_shock__mean,collapse_rate_shock__std,collapse_rate_post__mean,collapse_rate_post__std,reward_norm,leaderboard_score
Acrobot-v1,a2c,concept_drift,deterministic,240.0,0.0,-280.76893095595506,171.06719697773693,102.98907311806184,72.64031621409804,0.8703302585587467,0.07721987017808822,0.07072807684458078,0.04525936413188211,0.12037107315349842,0.08139352292949964,0.22715522567743598,0.21300263442150114,0.33879597714068305,0.25042088112484634,0.7284762559363288,0.07320383653996927,0.7,0.48304589153964794,0.7052570284846993,0.035952139863861025,0.17625,0.1351303954165461,0.00125,0.003952847075210474,0.5175,0.39630235370933076,0.01,0.018446619684315546,0.4190465920866583,0.6862886310203095
Acrobot-v1,dqn,concept_drift,deterministic,240.0,0.0,-375.94673945056195,129.1320529648131,82.15133174388352,63.432168072107,0.8655031575142669,0.07852390645152868,0.07252619114819872,0.04196429521806745,0.10949390877701241,0.09176357998948036,0.1508446228232718,0.189431573097217,0.263688917404916,0.20144827848587032,0.7043636942654748,0.058148916813232226,0.6,0.5163977794943222,0.6941892739272435,0.033946161233017115,0.1308333333333333,0.12693259122876752,0.021249999999999998,0.046416741472112076,0.34249999999999997,0.3663919425363439,0.028749999999999998,0.06456316889510443,0.0,0.6732767366328468
Acrobot-v1,ppo,concept_drift,deterministic,240.0,0.0,-148.81732164366508,45.41941406508085,130.97839525365137,61.90247992075322,0.8065184744652827,0.018084674280831322,0.10574325903975768,0.030873240856627387,0.1858926515273605,0.0640434041136454,0.35056956868086314,0.18913026006481407,0.5274050416633521,0.17322484300800173,0.7744047541879673,0.012076571199087095,1.0,0.0,0.7169872120401186,0.030705632410004402,0.25666666666666665,0.065268911927483,0.0075000000000000015,0.010540925533894598,0.7525000000000001,0.19264244369066522,0.01,0.016457014715109585,1.0,0.6678351609559056
Acrobot-v1,trpo,concept_drift,deterministic,240.0,0.0,-163.4071000471434,44.612728587890544,148.54436938410518,57.3357137585021,0.7930385972170817,0.014577846179817847,0.12254810533284846,0.0245930763735229,0.21860623651306194,0.04649500346183307,0.4125440804117294,0.19587977203262177,0.6086712720870323,0.12755440152092007,0.7683661114035661,0.021557422977074876,0.9,0.31622776601683794,0.7219828416255479,0.02633456336909049,0.2558333333333333,0.07513362581690745,0.0025,0.0052704627669473,0.7537499999999999,0.2242309387414879,0.01125,0.027290871489688024,0.9357644705632875,0.650410899053888
Acrobot-v1,ppo,concept_drift,stochastic,240.0,0.0,-146.29563602564207,47.054780468678516,120.66862372092562,66.75803667037731,0.7935278056885877,0.018976291092021393,0.11743693579132412,0.02941852887269318,0.20944494648319728,0.06917674118266766,0.3280461939204712,0.20612081504542248,0.5430902316942289,0.17272417411900295,0.7682652892638007,0.017917000010180276,1.0,0.0,0.7232783552407007,0.022899605671951706,0.25749999999999995,0.06382242920115,0.0025,0.007905694150420948,0.765,0.1833143929610184,0.005,0.008740073734751264,1.0,0.6569402931287233
Acrobot-v1,trpo,concept_drift,stochastic,240.0,0.0,-148.69446251173014,51.898873051878645,119.96004675343627,71.03054151200595,0.7822892754048597,0.01747094915712992,0.12919376643370173,0.0279844430204699,0.23320423457031808,0.05638695386573254,0.32464303717922116,0.22308055638143628,0.6072041230796305,0.13494609841125627,0.7659942435363527,0.02083758234884525,0.9,0.31622776601683794,0.7249824175133428,0.018884890025899305,0.2570833333333333,0.07730635904081982,0.0025,0.0052704627669473,0.76,0.22918939281253348,0.00875,0.008436856971381912,0.9870205167006315,0.6503121789777675
Acrobot-v1,a2c,concept_drift,stochastic,240.0,0.0,-249.1602938705665,150.96092906531115,111.55469084659202,65.15885390037639,0.8445583366467714,0.060368844129019314,0.08391905731366,0.03494542172500464,0.13982881985224488,0.07218172724353485,0.25316459338440067,0.17964765781876713,0.4012492379448453,0.21366864995374785,0.7403741931621024,0.07225043098147643,0.8,0.42163702135578396,0.7023901259837264,0.038898968799449145,0.2420833333333333,0.11571119993381564,0.01125,0.023899383999499976,0.6950000000000001,0.3305718950210042,0.019999999999999997,0.027131367660166175,0.44342364221151387,0.6225206314874514
Acrobot-v1,dqn,concept_drift,stochastic,240.0,0.0,-331.112429634428,110.20823324650183,98.41216085089138,36.42063376193597,0.8142273572961116,0.03575321167432839,0.09449915254636712,0.0413087084497789,0.17718999364980004,0.088710343779696,0.22227114945902118,0.1559702340483513,0.3966684451698097,0.20361033868646775,0.7403520373167007,0.06164946167725248,0.9,0.31622776601683794,0.6845742198826872,0.03434675380244526,0.24874999999999997,0.08917164229800559,0.015,0.0210818510677892,0.71,0.27181233313528,0.02125,0.019587765455905265,0.0,0.5348250465128614
Acrobot-v1,trpo,resource_constraint,deterministic,240.0,0.0,-98.05458333333334,3.019759036304993,37.73179812913607,7.854590337166275,0.8207999026140878,0.005677693857784581,0.05664524375016533,0.001771692557938373,0.11567282655846838,0.00446000070166322,0.0018133286789067595,0.020264185675700843,0.32771225149798466,0.0048275130969608285,0.7078651864904735,0.02809739007343715,0.4,0.5163977794943222,0.7219828416255479,0.02633456336909049,0.0908333333333333,0.04952708449692382,0.005,0.015811388300841896,0.26375,0.134944690315864,0.0037500000000000007,0.0060380736442456,1.0,0.8223149464377484
Acrobot-v1,ppo,resource_constraint,deterministic,240.0,0.0,-98.40041666666666,3.0219659115680004,37.0829056098846,8.259112443201461,0.825554839669192,0.004589855466430365,0.056277574758642146,0.0027221136585250483,0.11450720822877267,0.005590056041509481,0.01388827340007522,0.012549006797863329,0.3274542214246172,0.004196888371548106,0.7226056809525223,0.02117077431920452,0.6,0.5163977794943222,0.7169872120401186,0.030705632410004402,0.11916666666666662,0.056492105861716276,0.0025,0.0052704627669473,0.35,0.16212563715286432,0.005,0.008740073734751264,0.9986397211264421,0.7988511199870219
